"id","event_name_en","event_name_fr","date","door_time","show_time","presenter_en","presenter_fr","optional_title_en","optional_title_fr","description_en","description_fr","age_restricted","seated","ticket_url_disabled","ticket_url_en","ticket_url_fr","ticket_url_alternate_en","ticket_url_alternate_fr","ticket_description_en","ticket_description_fr","media_context_en","media_context_fr","announce_date","ticket_onsale_date","image_url","draft","cancelled","postponed","soldout","free","event_url","slug","fb_event_url","venue__id","venue__name_en","venue__name_fr","venue__map_url","venue__website","venue__address1","venue__address2","venue__zip_code","venue__country","venue__state","venue__city","artists__id","artists__name","artists__website","artists__bio_en","artists__bio_fr","artists__image_url","artists__twitter_url","artists__facebook_url","artists__instagram_url","artists__youtube_tag"
"4569","","","2020-02-29","00:00:00","20:00:00","Greenland and evenko present","Greenland et evenko présentent","Nuit Blanche presents","Nuit Blanche présente","","","0","0","0","https://www.ticketmaster.ca/event/3100572B19656215?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/3100572B19656215?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","","","","","2019-09-12 13:00:00","2019-09-13 10:00:00","http://admin.arts2u.ca/uploads/200229_070Shake_5001.jpg","0","0","0","0","0","","070-shake-lastral-montreal-2020-02-29-tickets-4569","https://www.facebook.com/events/3001230866616060/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5444","070 SHAKE","http://www.070shake.net/","","","","https://twitter.com/070shake","https://www.facebook.com/070shake/","https://www.instagram.com/070shake","Oy8y3xhLXV8"
"4642","","","2020-02-29","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/31005738DE8A48AA?lang=en-ca","https://www.ticketmaster.ca/event/31005738DE8A48AA?lang=fr-ca","","","Tickets are also available at Corona and Bell Center","Billets aussi disponibles au Corona et au Centre Bell","","","2019-09-30 13:00:00","2019-10-04 10:00:00","http://admin.arts2u.ca/uploads/200229-Wallows_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/wallows-theatre-corona-montreal-2020-02-29-tickets-4642","wallows-theatre-corona-montreal-2020-02-29-tickets-4642","https://www.facebook.com/events/541417649986329/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","5505","WALLOWS","https://www.wallowsmusic.com/","","","","https://twitter.com/wallowsmusic","https://www.facebook.com/wallowsmusic/","https://www.instagram.com/wallowsmusic/","o1UQ_eqxSiw"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5506","PENELOPE ISLES","https://www.penelopeisles.com/","","","","https://twitter.com/PenelopeIsles","https://www.facebook.com/penelopeisles/","",""
"4671","","","2020-02-29","22:00:00","22:00:00","","","","","","","1","0","0","https://theatrefairmount.tunestub.com/event.cfm?cart&id=309537","https://theatrefairmount.tunestub.com/event.cfm?cart&id=309537","","","","","","","2019-10-15 13:00:00","2019-10-18 10:00:00","http://admin.arts2u.ca/uploads/image008.png","0","0","0","0","0","https://www.greenland.ca/event/view/ben-bohmer-newspeak-montreal-2020-02-29-tickets-4671","ben-bohmer-theatre-fairmount-montreal-2020-02-29-tickets-4671","","5","Théâtre Fairmount","Théâtre Fairmount","https://www.google.ca/maps/place/Théâtre+Fairmount/@45.520492,-73.598517,359m/data=!3m1!1e3!4m6!1m3!3m2!1s0x4cc9197f9d5774fb:0x5d151fde94395ca!2zVGjDqcOidHJlIEZhaXJtb3VudA!3m1!1s0x4cc9197f9d5774fb:0x5d151fde94395ca!6m1!1e1","http://theatrefairmount.ca/","5240 ave du Parc","","H2V 4G7","Canada","Quebec","Montréal","5551","BEN BÖHMER","","","","","https://twitter.com/benbohmermusic","https://www.facebook.com/benbohmermusic/","","W84W0YGxJK4"
"4702","","","2020-02-29","19:00:00","20:00:00","Greenland, evenko & hello darling","Greenland, evenko & hello darling","","","","","1","0","0","https://thepointofsale.com/tickets/tixza-frazey-ford-petit-campus-feb-29-2020-montreal","https://lepointdevente.com/billets/tixza-frazey-ford-petit-campus-feb-29-2020-montreal","","","Tickets are also available at Café Campus","Billets aussi disponibles au Café Campus","","","2019-11-06 10:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/200229_FrazeyFord_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/frazey-ford-petit-campus-montreal-2020-02-29-tickets-4702","frazey-ford-petit-campus-montreal-2020-02-29-tickets-4702","https://www.facebook.com/events/2271446529626953/","13","Petit Campus","Petit Campus","https://maps.google.ca/maps?daddr=57+Rue+Prince+Arthur+Est,+Montreal,+QC+H2X+2Y3&gl=ca&panel=1&fb=1&dirflg=d&geocode=0,45.514480,-73.572298&cid=0,0,2487135412711669425&hq=petit+campus&t=h&z=16","http://www.cafecampus.com/","57 Rue Prince Arthur E.","","H2X 1B4","Canada","Quebec","Montréal","5595","FRAZEY FORD","http://www.frazeyford.com/splash","","","","https://twitter.com/FrazeyFord","https://www.facebook.com/frazeyford/","","Tge9e-DJhAM"
"4696","","","2020-03-01","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://thepointofsale.com/tickets/tixza-elliot-moss-ministere-november-01-2020-montreal","https://lepointdevente.com/billets/tixza-elliot-moss-ministere-november-01-2020-montreal","","","","","","","2019-11-05 13:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/200301_ElliotMoss_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/elliot-moss-le-ministere-montreal-2020-03-01-tickets-4696","elliot-moss-le-ministere-montreal-2020-03-01-tickets-4696","https://www.facebook.com/events/481468515777944/","94","Le Ministère","Le Ministère","https://www.google.ca/maps/place/Le+Minist%C3%A8re/@45.5205017,-73.5868064,15z/data=!4m2!3m1!1s0x0:0xc0e509ef0666366f?sa=X&ved=0ahUKEwiQ7em9zYLZAhWlyoMKHQx7BmkQ_BIIkwEwCg","http://leministere.ca","4521 Saint-Laurent","","H2T 1R2","Canada","Quebec","Montreal","1423","ELLIOT MOSS","http://www.elliotmoss.com","","","","https://twitter.com/elliotmossmusic","https://www.facebook.com/elliotmossmusic","","sEX8PedezSE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5601","DEROVER","http://lauraderover.com/","","","","","https://www.facebook.com/deroverlaura/","",""
"4700","","","2020-03-01","19:00:00","20:00:00","","","","","","","0","0","0","https://www.ticketmaster.ca/event/31005764B4554DD6?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005764B4554DD6?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","Tickets also available at the MTelus & L’Astral box offices.","Billets aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-11-06 12:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/200301_summersalt_500.jpg","0","0","0","0","0","","summer-salt-lastral-montreal-2020-03-01-tickets-4700","https://www.facebook.com/events/1450585781772680/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5591","SUMMER SALT","https://www.summersalt.band/","","","","https://twitter.com/SummerSaltATX","https://www.facebook.com/summersaltatx/","https://www.instagram.com/_summer_salt_/",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5592","OKEY DOKEY","","","","","https://twitter.com/okeydokeyband?lang=en","https://www.facebook.com/okeydokeyband/","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5591","SUMMER SALT","https://www.summersalt.band/","","","","https://twitter.com/SummerSaltATX","https://www.facebook.com/summersaltatx/","https://www.instagram.com/_summer_salt_/",""
"4650","","","2020-03-02","19:15:00","20:00:00","evenko & Greenland present","evenko & Greenland présentent","OSHEAGA presents <br>The Without Fear North American Tour","OSHEAGA présente <br>La Tournée Nord-Américaine «The Without Fear»","","","0","1","0","https://oss.ticketmaster.com/aps/pda/EN/link/buy/details/P0W0302","https://oss.ticketmaster.com/aps/pda/fr-ca/link/buy/details/P0W0302","","","","","","","2019-09-23 11:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Dermot-Kennedy_500.jpg","0","0","0","0","0","","dermot-kennedy-salle-wilfrid-pelletier-montreal-2020-03-02-tickets-4650","https://www.facebook.com/events/4369403126443041/","35","Salle Wilfrid-Pelletier","Salle Wilfrid-Pelletier","https://www.google.ca/maps/place/Place+des+Arts/@45.5079458,-73.5656047,18z/data=!4m2!3m1!1s0x0:0x586dc216d8c34686?hl=en","http://www.placedesarts.com","175 Rue Ste-Catherine O","","H2X 3X5","Canada","Quebec","Montréal","2862","DERMOT KENNEDY","http://www.dermotkennedymusic.com/","","","","https://twitter.com/dermkennedy","https://www.facebook.com/dermotkennedymusic","","iad-ixZRlK4"
"4654","","","2020-03-02","19:00:00","20:00:00","Greenland & Heavy Montreal Presents","Greenland & Heavy Montreal Présentent","Heavy Montreal presents","Heavy Montréal présente","","","0","0","0","https://www.ticketmaster.ca/event/31005741EA8B315E?lang=en-ca","https://www.ticketmaster.ca/event/31005741EA8B315E?lang=fr-ca","","","","","","","2019-10-02 10:00:00","2019-10-04 10:00:00","http://admin.arts2u.ca/uploads/200302-CultOfLuna_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/cult-of-luna-theatre-corona-montreal-2020-03-02-tickets-4654","cult-of-luna-theatre-corona-montreal-2020-03-02-tickets-4654","https://www.facebook.com/events/2272329922894815/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","1054","CULT OF LUNA","http://cultofluna.com/","","","","https://twitter.com/Cultoflunaoffic","https://www.facebook.com/cultoflunamusic","","ZMjBfHWrWsQ"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5517","EMMA RUTH RUNDLE","https://www.emmaruthrundle.com/","","","","","https://www.facebook.com/emmaruthrundle/","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5518","INTRONAUT","","","","","https://twitter.com/intronaut","https://www.facebook.com/Intronaut/","",""
"4568","Lucky Chops","","2020-03-03","19:00:00","20:00:00","Greenland & evenko Present","Greenland & evenko Présentent","","","","","1","0","0","https://thepointofsale.com/tickets/tixza-lucky-chops-montreal-belmont-2020-mars-03","https://lepointdevente.com/billets/tixza-lucky-chops-montreal-belmont-2020-mars-03","","","Tickets:","Billets :","","","2019-09-16 10:00:00","2019-09-20 10:00:00","http://admin.arts2u.ca/uploads/200303_LuckyChops_500.jpg","0","0","0","0","0","","lucky-chops-le-belmont-montreal-2020-03-03-tickets-4568","https://www.facebook.com/events/581807005983560/","19","Le Belmont","Le Belmont","https://maps.google.ca/maps?ie=UTF-8&q=Belmont+sur+le+Boulevard+(Le)&fb=1&gl=ca&hq=Belmont+sur+le+Boulevard&cid=0,0,3900048740548779126&ei=I6VdUtK_GqHayAH58oBA&ved=0CJUBEPwSMAk","http://lebelmont.com","4483 St-Laurent","","H2T 1R4","Canada","Quebec","Montréal","5443","Lucky Chops","https://www.luckychops.com","","","","https://twitter.com/theluckychops?lang=en","https://www.facebook.com/TheLuckyChops/","https://www.instagram.com/@theluckychops","gZ8Ezdk4swY"
"4652","","","2020-03-03","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/3100574287590C72?lang=en-ca","https://www.ticketmaster.ca/event/3100574287590C72?lang=fr-ca","","","","","","","2019-10-31 15:30:00","2019-11-06 10:00:00","http://admin.arts2u.ca/uploads/200303-LaRoux_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/la-roux-theatre-corona-montreal-2020-03-03-tickets-4652","la-roux-theatre-corona-montreal-2020-03-03-tickets-4652","https://www.facebook.com/events/562687587874321/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","347","LA ROUX","http://www.laroux.co.uk/","","","","http://twitter.com/larouxofficial","https://www.facebook.com/laroux","","KlyDYI_ddZY"
"4233","","","2020-03-05","00:00:00","20:00:00","","","","","Patrice Michaud’s universe is about freedom, loneliness and crazy love. His music, for which the Orchestre symphonique de Québec will add all its presence, is rich in texture that navigates between rock and groovy sounds. With three albums that combine critical and popular success, winner of eight Felix, including two male performers of the year, the child of Cap-Chat offers a strong and bold stage presence.","","0","0","0","https://placedesarts.com/en/event/patrice-michaud-et-lorchestre-symphonique-de-qu%C3%A9bec#tarifs","https://placedesarts.com/en/event/patrice-michaud-et-lorchestre-symphonique-de-qu%C3%A9bec#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/4233.jpg","0","0","0","0","0","https://placedesarts.com/en/event/patrice-michaud-et-lorchestre-symphonique-de-qu%C3%A9bec","patrice-michaud-et-lorchestre-symphonique-de-quebec-salle-wilfrid-pelletier-montreal-2020-03-05-tickets-4233","","35","Salle Wilfrid-Pelletier","Salle Wilfrid-Pelletier","https://www.google.ca/maps/place/Place+des+Arts/@45.5079458,-73.5656047,18z/data=!4m2!3m1!1s0x0:0x586dc216d8c34686?hl=en","http://www.placedesarts.com","175 Rue Ste-Catherine O","","H2X 3X5","Canada","Quebec","Montréal","5154","Patrice Michaud et l'Orchestre symphonique de Québec","","","","","","","null",""
"4557","","","2020-03-06","19:30:00","20:30:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/310057249A0414C3?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/310057249A0414C3?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","Tickets also available at the MTelus & L’Astral box offices.","Billets sont aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-09-06 10:00:00","2019-09-13 10:00:00","http://admin.arts2u.ca/uploads/200306-RadicalFace_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/radical-face-lastral-montreal-2020-03-06-tickets-4557","radical-face-lastral-montreal-2020-03-06-tickets-4557","https://www.facebook.com/events/635761950280257/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5423","RADICAL FACE","https://www.facebook.com/RadicalFace/","","","","https://twitter.com/radicalface?lang=en","","","IVYFs82mxF0"
"4663","","","2020-03-08","20:00:00","21:00:00","Greenland & evenko Present","Greenland & evenko Présente","","","","","1","0","0","https://thepointofsale.com/tickets/tixza-dave-hause-mermaid-montreal-petit-campus-march-8-2020","https://lepointdevente.com/billets/tixza-dave-hause-mermaid-montreal-petit-campus-march-8-2020","","","","","","","2019-10-09 10:00:00","2019-10-11 10:00:00","http://admin.arts2u.ca/uploads/200308_DaveHause_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/dave-hause-the-mermaid-petit-campus-montreal-2020-03-08-tickets-4663","dave-hause-the-mermaid-petit-campus-montreal-2020-03-08-tickets-4663","https://www.facebook.com/events/2742906639107192/","13","Petit Campus","Petit Campus","https://maps.google.ca/maps?daddr=57+Rue+Prince+Arthur+Est,+Montreal,+QC+H2X+2Y3&gl=ca&panel=1&fb=1&dirflg=d&geocode=0,45.514480,-73.572298&cid=0,0,2487135412711669425&hq=petit+campus&t=h&z=16","http://www.cafecampus.com/","57 Rue Prince Arthur E.","","H2X 1B4","Canada","Quebec","Montréal","2545","DAVE HAUSE & THE MERMAID","http://www.davehause.com/","","","","https://twitter.com/hausedave","https://www.facebook.com/DaveHauseMusic/?fref=ts","","3XvGdlw6qFw"
"4531","","","2020-03-09","00:00:00","00:00:00","","","","","","","0","0","0","https://www.ticketmaster.ca/event/31005575E21642A5?lang=en-ca&brand=placebell","https://www.ticketmaster.ca/event/31005575E21642A5?lang=en-ca&brand=placebell","","","","","","","2019-09-18 14:19:00","2019-09-18 14:19:00","http://admin.arts2u.ca/uploads/4531.jpg","0","0","0","0","0","https://evenko.ca/en/events/20343/eros-ramazzotti/place-bell/03-09-2020","eros-ramazzotti-place-bell-laval-2020-03-09-tickets-4531","","88","Place Bell","Place Bell","https://www.google.com/maps?ll=45.555895,-73.721598&z=14&t=m&hl=en-US&gl=CA&mapclient=embed&cid=12400176889980186447","https://www.placebell.ca/","1950 Claude-Gagné Road","","H7N 5H9","Canada","Quebec","Laval","4599","Eros Ramazzotti","","","","","","","null",""
"3979","","","2020-03-10","00:00:00","20:00:00","","","","","","","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-charlie-chaplin%E2%80%99s-gold-rush#tarifs","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-charlie-chaplin%E2%80%99s-gold-rush#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3979.jpg","0","0","0","0","0","https://placedesarts.com/en/event/orchestre-symphonique-de-montr%C3%A9al-osm-charlie-chaplin%E2%80%99s-gold-rush","orchestre-symphonique-de-montreal-osm-charlie-chaplins-the-gold-rush-maison-symphonique-montreal-2020-03-10-tickets-3979","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","4992","Orchestre symphonique de Montréal (OSM)- Charlie Chaplin’s The Gold Rush","","","","","","","null",""
"4234","","","2020-03-10","00:00:00","00:00:00","","","","","","","0","0","0","https://placedesarts.com/en/event/charlie-chaplin%E2%80%99s-gold-rush#tarifs","https://placedesarts.com/en/event/charlie-chaplin%E2%80%99s-gold-rush#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/4234.jpg","0","0","0","0","0","https://placedesarts.com/en/event/charlie-chaplin%E2%80%99s-gold-rush","charlie-chaplins-the-gold-rush-maison-symphonique-montreal-2020-03-10-tickets-4234","","45","Maison Symphonique","Maison Symphonique","https://www.google.ca/maps/place/Orchestre+symphonique+de+Montréal/@45.509424,-73.566722,15z/data=!4m2!3m1!1s0x0:0x704eaa603ffc74d8","http://placedesarts.com/rooms/main-rooms/maison-symphonique-de-montreal.en.html","1600 Rue Saint-Urbain","","H2X 1Z8","Canada","Quebec","Montréal","","","","","","","","","",""
"4682","","","2020-03-12","19:00:00","20:00:00","Greenland & '77 Present","Greenland & '77 Présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/31005755D6323E76?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005755D6323E76?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","Tickets are also available at the MTelus & L’Astral box offices.","Billets aussi disponibles aux billetteries de MTelus & L’Astral.","","","2019-10-23 13:00:00","2019-10-25 10:00:00","http://admin.arts2u.ca/uploads/200312-AntiFlag_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/anti-flag-lastral-montreal-2020-03-12-tickets-4682","anti-flag-lastral-montreal-2020-03-12-tickets-4682","https://www.facebook.com/events/556005931870969/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","980","ANTI-FLAG","http://www.anti-flag.com/","","","","http://twitter.com/#!/anti_flag","https://www.facebook.com/anti.flag.official","","dVUznzsU4Ac"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3488","GRADE 2","https://grade2official.co.uk/","","","","","","",""
"4677","","","2020-03-13","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","1","0","0","https://thepointofsale.com/tickets/tixza-tall-heights-petit-campus-march-13-2020-montreal","https://lepointdevente.com/billets/tixza-tall-heights-petit-campus-march-13-2020-montreal","","","Tickets also available at Café Campus.","Billets aussi disponibles au Café Campus.","","","2019-10-23 12:00:00","2019-10-25 10:00:00","http://admin.arts2u.ca/uploads/200313_TallHeights_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/tall-heights-petit-campus-montreal-2020-03-13-tickets-4677","tall-heights-petit-campus-montreal-2020-03-13-tickets-4677","https://www.facebook.com/events/659298731228988/","13","Petit Campus","Petit Campus","https://maps.google.ca/maps?daddr=57+Rue+Prince+Arthur+Est,+Montreal,+QC+H2X+2Y3&gl=ca&panel=1&fb=1&dirflg=d&geocode=0,45.514480,-73.572298&cid=0,0,2487135412711669425&hq=petit+campus&t=h&z=16","http://www.cafecampus.com/","57 Rue Prince Arthur E.","","H2X 1B4","Canada","Quebec","Montréal","3084","TALL HEIGHTS","http://www.tallheights.com/","","","","","https://www.facebook.com/tallh/","","oy4UnLEx1bc"
"4656","","","2020-03-14","21:30:00","22:00:00","Greenland & IleSoniq","Greenland & IleSoniq","ÎleSoniq presents","ÎleSoniq présente","","","1","0","0","https://www.ticketmaster.ca/event/31005742E2293096?lang=en-ca&brand=mtelus&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005742E2293096?lang=fr-ca&brand=mtelus&camefrom=CFC_SPECTRA_FR","","","Tickets are also available at MTELUS & L'ASTRAL box offices.","Billets aussi disponibles aux billetteries de MTELUS & L'ASTRAL.","","","2019-10-07 13:00:00","2019-10-11 10:00:00","http://admin.arts2u.ca/uploads/200314_Subtronics_500.jpg","0","0","0","0","0","","subtronics-mtelus-montreal-2020-03-14-tickets-4656","https://www.facebook.com/events/420925082115736/","11","MTelus","MTelus","https://maps.google.ca/maps?q=Métropolis,+Saint+Catherine+Street,+Montreal,+QC&hl=en&ie=UTF8&ll=45.510633,-73.563337&spn=0.009639,0.018346&sll=45.541214,-73.593013&sspn=0.154136,0.293541&oq=metropol&t=h&z=16&iwloc=A","https://mtelus.com","59 Ste-Catherine E.","","H2X 1K5","Canada","Quebec","Montréal","5521","SUBTRONICS","https://subtronics.net/","","","","https://twitter.com/Subtronics","https://www.facebook.com/Subtronicsofficial/","","fDoz7qp-S8o"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5522","HE$H","","","","","","https://www.facebook.com/heshdubz/","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5523","AL ROSS B2B BOMMER","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5524","CHEE B2B DIGITAL ETHOS","","","","","","","",""
"4634","","","2020-03-15","19:30:00","20:30:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/31005737DEE65593?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/31005737DEE65593?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","Tickets also available at the MTelus & L’Astral box offices.","Billets aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-09-30 12:00:00","2019-10-04 10:00:00","http://admin.arts2u.ca/uploads/200315-TheoKatzman_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/theo-katzman-lastral-montreal-2020-03-15-tickets-4634","theo-katzman-lastral-montreal-2020-03-15-tickets-4634","https://www.facebook.com/events/539761706795891/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5498","THEO KATZMAN","http://www.theokatzman.com/","","","","http://twitter.com/theokatzman","http://facebook.com/theokatzman","","Bv9LC3JFgFk"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5499","RETT MADISON","","","","","https://twitter.com/rettmadison","https://www.facebook.com/RettMadison/","https://www.instagram.com/rettmadison/",""
"4695","","","2020-03-15","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","The Always Tomorrow Tour","Tournée "" Always Tomorrow""","","","0","0","0","https://www.ticketmaster.ca/event/31005764BE565114?lang=en-ca","https://www.ticketmaster.ca/event/31005764BE565114?lang=fr-ca","","","","","","","2019-11-05 13:00:00","2019-11-08 10:00:00","http://admin.arts2u.ca/uploads/200315_BestCoast_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/best-coast-theatre-corona-montreal-2020-03-15-tickets-4695","best-coast-theatre-corona-montreal-2020-03-15-tickets-4695","https://www.facebook.com/events/544712852961389/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","2788","BEST COAST","http://www.bestcoast.net/","","","","https://twitter.com/bestcoast","https://www.facebook.com/bestcoast","","7MDWtSf_AI4"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5583","MANNEQUIN PUSSY","","","","","https://twitter.com/mannequinpussy","https://www.facebook.com/mannequinpword/","https://www.instagram.com/mannequinpussy/",""
